Stop_ID,FIPS,mix_x,max_x,min_y,max_y
1_13721,530330047003018,-122.378886,-122.376215,47.668665,47.669444
1_82735,530330238011003,-122.193085,-122.190816,47.6086,47.610077
1_74041,530330323233000,-122.132134,-122.123312,47.698469,47.703992
1_74042,530330323093005,-122.14328,-122.130106,47.689968,47.701685
1_82730,530330238011005,-122.196178,-122.194028,47.607938,47.610103
1_74044,530330226052000,-122.15199,-122.147729,47.686116,47.688447
1_68510,530330233003009,-122.142875,-122.13542,47.601633,47.606268
1_33030,530330106005009,-122.399438,-122.397664,47.545,47.550387
1_80710,530330262001017,-122.269597,-122.265078,47.482035,47.487772
1_29010,530330041003015,-122.279387,-122.276686,47.657667,47.658411
1_75170,530330004011001,-122.351774,-122.347736,47.732312,47.734128
1_37060,530330017022015,-122.367278,-122.365994,47.690648,47.692079
1_12600,530330087002000,-122.30379,-122.302604,47.604926,47.606174
1_74037,530330323233012,-122.125562,-122.118574,47.692909,47.698357
1_74034,530330323233008,-122.131458,-122.127128,47.697263,47.698469
1_74035,530330323233006,-122.127556,-122.122789,47.695052,47.698418
1_74032,530330323233000,-122.132134,-122.123312,47.698469,47.703992
1_82740,530330238011003,-122.193085,-122.190816,47.6086,47.610077
1_74033,530330323233008,-122.131458,-122.127128,47.697263,47.698469
1_74030,530330323252011,-122.118434,-122.110741,47.689286,47.692912
1_82741,530330238043013,-122.190888,-122.188972,47.610028,47.611973
1_62902,530330245003005,-122.237134,-122.228674,47.567282,47.572305
1_68520,530330233003009,-122.142875,-122.13542,47.601633,47.606268
1_74039,530330323233014,-122.12109,-122.118434,47.692903,47.694353
1_37074,530330017022004,-122.372764,-122.371426,47.690625,47.694251
1_80720,530330262002002,-122.270128,-122.26773,47.481506,47.483117
1_33020,530330106005004,-122.403908,-122.397793,47.550383,47.559614
1_37078,530330016002022,-122.38542,-122.383274,47.690581,47.691081
1_75160,530330004011004,-122.355572,-122.354254,47.732312,47.734129
1_29000,530330041003012,-122.274006,-122.2718,47.658007,47.660085
1_74027,530330323092002,-122.132118,-122.127491,47.678536,47.682178
1_74020,530330323252013,-122.118211,-122.113686,47.689296,47.691337
1_33090,530330106004013,-122.396462,-122.39303,47.539914,47.543157
1_41800,530330104022009,-122.313459,-122.310513,47.555607,47.556729
1_68570,530330234013005,-122.148331,-122.142739,47.585218,47.589054
1_74019,530330226052011,-122.148708,-122.142426,47.68228,47.684401
1_74017,530330323091016,-122.145707,-122.142282,47.682138,47.685607
1_74016,530330226052001,-122.164005,-122.144772,47.68239,47.688121
1_74011,530330323091001,-122.153224,-122.148994,47.689074,47.704285
1_82720,530330238041010,-122.201503,-122.200072,47.606428,47.610147
1_74014,530330226051006,-122.157644,-122.153828,47.706887,47.709925
1_74013,530330226051000,-122.16442,-122.14868,47.686113,47.711751
1_74012,530330323213028,-122.154318,-122.153657,47.707805,47.711376
1_41805,530330104022005,-122.313441,-122.310503,47.557885,47.559048
1_82716,530330227021001,-122.188824,-122.187355,47.665476,47.669301
1_82718,530330238011000,-122.188972,-122.184478,47.602495,47.610028
1_33080,530330106005012,-122.399057,-122.396355,47.539916,47.545036
1_68584,530330234013026,-122.143464,-122.142736,47.585376,47.586438
1_80700,530330262001022,-122.259119,-122.257827,47.475782,47.476664
1_68582,530330234013005,-122.148331,-122.142739,47.585218,47.589054
1_74005,530330226051004,-122.153576,-122.150733,47.691541,47.693116
1_74008,530330323091001,-122.153224,-122.148994,47.689074,47.704285
1_74002,530330226051013,-122.163217,-122.161691,47.709832,47.711463
1_74001,530330323091001,-122.153224,-122.148994,47.689074,47.704285
1_84830,530330236031001,-122.153684,-122.143101,47.619998,47.626513
1_74004,530330219041031,-122.163169,-122.161691,47.711452,47.711574
1_41819,530330104022002,-122.313482,-122.307968,47.560481,47.561699
1_84831,530330237001039,-122.161726,-122.155158,47.622664,47.624442
1_74003,530330226051025,-122.15435,-122.152769,47.701916,47.704285
1_84832,530330237003033,-122.184291,-122.179657,47.620759,47.631949
1_74000,530330323241004,-122.118721,-122.116713,47.685674,47.687438
1_84827,530330237001042,-122.175068,-122.167036,47.619927,47.628502
1_84826,530330237001041,-122.167078,-122.164377,47.621559,47.628066
1_84829,530330228033056,-122.143106,-122.137619,47.626513,47.627865
1_13760,530330047002039,-122.378895,-122.376361,47.66293,47.663955
1_84828,530330237001030,-122.180498,-122.174997,47.619922,47.631541
1_68550,530330234012000,-122.145313,-122.142724,47.591669,47.596352
1_33070,530330106005012,-122.399057,-122.396355,47.539916,47.545036
1_82700,530330220011001,-122.188785,-122.187576,47.740996,47.742031
1_13775,530330058014057,-122.384689,-122.383388,47.655629,47.657671
1_13770,530330058014059,-122.376654,-122.376217,47.652172,47.653992
1_41830,530330100012010,-122.313537,-122.31276,47.561693,47.563502
1_68560,530330234012000,-122.145313,-122.142724,47.591669,47.596352
1_33060,530330106005009,-122.399438,-122.397664,47.545,47.550387
1_81616,530330237001000,-122.164308,-122.16207,47.642599,47.646284
1_81614,530330237001000,-122.164308,-122.16207,47.642599,47.646284
1_81618,530330237002001,-122.171312,-122.165618,47.639428,47.645611
1_81620,530330237002001,-122.171312,-122.165618,47.639428,47.645611
1_75110,530330209002000,-122.355661,-122.353223,47.741325,47.745038
1_81622,530330237002001,-122.171312,-122.165618,47.639428,47.645611
1_83760,530330302021001,-122.323392,-122.313368,47.315159,47.322403
1_41850,530330100021017,-122.313409,-122.312465,47.571627,47.573092
1_81626,530330237001013,-122.169859,-122.167602,47.6357,47.636774
1_81628,530330237001011,-122.170488,-122.167056,47.63484,47.635996
1_12660,530330089004008,-122.302224,-122.30117,47.594581,47.595571
1_76590,530330214001016,-122.280767,-122.276945,47.752851,47.756048
1_75100,530330209003008,-122.355685,-122.353237,47.745033,47.747779
1_81630,530330237001010,-122.170437,-122.167058,47.631658,47.634927
1_76595,530330214001015,-122.280647,-122.278227,47.75203,47.752943
1_81632,530330237001010,-122.170437,-122.167058,47.631658,47.634927
1_81633,530330237001023,-122.171936,-122.166771,47.628066,47.629876
1_81635,530330237001026,-122.180642,-122.175083,47.629535,47.631866
1_83770,530330302021001,-122.323392,-122.313368,47.315159,47.322403
1_29091,530330041004008,-122.284763,-122.279377,47.661264,47.664893
1_29090,530330041005003,-122.282754,-122.281384,47.658413,47.66128
1_80790,530330292031001,-122.233134,-122.228026,47.386651,47.397912
1_12670,530330089004015,-122.302623,-122.301162,47.591891,47.593073
1_29080,530330041005009,-122.282761,-122.281397,47.655765,47.658414
1_41870,530330100021012,-122.313381,-122.312071,47.575114,47.57599
1_81608,530330227031012,-122.164682,-122.164307,47.646204,47.653382
1_81604,530330227031026,-122.164532,-122.164188,47.653376,47.656644
1_81606,530330227031012,-122.164682,-122.164307,47.646204,47.653382
1_81612,530330227031012,-122.164682,-122.164307,47.646204,47.653382
1_83751,530330303131001,-122.3016,-122.299198,47.31246,47.315123
1_83752,530330303131001,-122.3016,-122.299198,47.31246,47.315123
1_75150,530330209002013,-122.355608,-122.35425,47.734907,47.73595
1_80772,530330262001072,-122.232343,-122.223383,47.455501,47.466008
1_29070,530330041006010,-122.282761,-122.280635,47.654336,47.65609
1_41880,530330100021006,-122.313368,-122.312058,47.576862,47.577751
1_80769,530330262001175,-122.227526,-122.22347,47.449226,47.455621
1_80768,530330262001071,-122.23286,-122.223354,47.465917,47.467485
1_80767,530330262001076,-122.22347,-122.218084,47.455527,47.462821
1_81668,530330322031002,-122.044233,-122.035458,47.611043,47.615569
1_81665,530330322141005,-122.035479,-122.019314,47.601659,47.616677
1_74090,530330219041034,-122.164287,-122.159918,47.718556,47.719985
1_38180,530330011001015,-122.303602,-122.300474,47.70481,47.710418
1_75140,530330209002006,-122.355634,-122.353152,47.737726,47.741395
1_80780,530330292031001,-122.233134,-122.228026,47.386651,47.397912
1_29060,530330041006010,-122.282761,-122.280635,47.654336,47.65609
1_68502,530330233003005,-122.134056,-122.130725,47.603253,47.607312
1_23200,530330006005018,-122.324803,-122.323383,47.712231,47.714052
1_81670,530330322031016,-122.049367,-122.035457,47.605487,47.61246
1_74097,530330323211017,-122.114438,-122.110463,47.713406,47.716516
1_75143,530330207003006,-122.35105,-122.34557,47.752309,47.755964
1_75144,530330207003014,-122.350915,-122.348109,47.748674,47.750497
1_81672,530330322031016,-122.049367,-122.035457,47.605487,47.61246
1_74099,530330323214006,-122.101339,-122.095068,47.711579,47.714512
1_75141,530330207003007,-122.353534,-122.350988,47.753417,47.754127
1_74098,530330323214007,-122.110663,-122.101194,47.711015,47.714548
1_75142,530330207003004,-122.353191,-122.351004,47.754121,47.755944
1_81674,530330322032005,-122.046009,-122.035438,47.59174,47.601851
1_81677,530330322031002,-122.044233,-122.035458,47.611043,47.615569
1_75145,530330207003015,-122.354573,-122.350894,47.749659,47.750945
1_81678,530330322072000,-122.040682,-122.035442,47.588269,47.591797
1_74083,530330323093005,-122.14328,-122.130106,47.689968,47.701685
1_74084,530330323093018,-122.133977,-122.123573,47.682134,47.691595
1_74081,530330220052002,-122.190547,-122.181194,47.7063,47.711191
1_74082,530330323243002,-122.126613,-122.121569,47.682096,47.685694
1_74080,530330323243002,-122.126613,-122.121569,47.682096,47.685694
1_81637,530330237002003,-122.185623,-122.172183,47.632363,47.646409
1_29050,530330041006013,-122.280402,-122.278042,47.652088,47.654121
1_83781,530330302024016,-122.327154,-122.323377,47.315164,47.31743
1_83783,530330302024013,-122.334657,-122.329313,47.315165,47.317732
1_83782,530330302024017,-122.327097,-122.325538,47.315164,47.315686
1_83785,530330302012001,-122.345361,-122.334653,47.314909,47.322733
1_83784,530330302012001,-122.345361,-122.334653,47.314909,47.322733
1_83787,530330302014007,-122.355031,-122.348036,47.315162,47.318046
1_74089,530330323244000,-122.132209,-122.125562,47.69147,47.697951
1_83786,530330302014008,-122.360952,-122.352396,47.315159,47.318758
1_75130,530330209002006,-122.355634,-122.353152,47.737726,47.741395
1_83789,530330303091003,-122.341673,-122.33746,47.313589,47.315167
1_83788,530330302014007,-122.355031,-122.348036,47.315162,47.318046
1_74086,530330323092000,-122.125624,-122.121594,47.679777,47.682693
1_12630,530330090001000,-122.303745,-122.302238,47.600319,47.601667
1_74071,530330220053004,-122.191738,-122.187852,47.711186,47.712941
1_74072,530330220053009,-122.195403,-122.193197,47.711185,47.71188
1_74073,530330220053010,-122.206064,-122.197069,47.711189,47.714882
1_38160,530330011001000,-122.301823,-122.299513,47.710418,47.712064
1_80763,530330262001185,-122.232502,-122.2236,47.443864,47.44928
1_80764,530330262001187,-122.232894,-122.223946,47.441136,47.443888
1_80765,530330262001184,-122.223946,-122.218282,47.443849,47.449226
1_80766,530330262001072,-122.232343,-122.223383,47.455501,47.466008
1_29040,530330041006006,-122.278009,-122.276968,47.652615,47.654049
1_80761,530330262001066,-122.22539,-122.223346,47.468699,47.469853
1_80762,530330262001074,-122.227562,-122.22336,47.464773,47.466089
1_74079,530330220052003,-122.203727,-122.181127,47.703984,47.711197
1_74078,530330220052003,-122.203727,-122.181127,47.703984,47.711197
1_74075,530330220053010,-122.206064,-122.197069,47.711189,47.714882
1_74074,530330219041028,-122.160468,-122.157543,47.711439,47.711851
1_74077,530330220062000,-122.20809,-122.202804,47.707618,47.711227
1_74076,530330226051000,-122.16442,-122.14868,47.686113,47.711751
1_12640,530330090001007,-122.303287,-122.302231,47.597875,47.599279
1_75120,530330209002006,-122.355634,-122.353152,47.737726,47.741395
1_67014,530330234012021,-122.153404,-122.151043,47.579929,47.582307
1_67015,530330234012021,-122.153404,-122.151043,47.579929,47.582307
1_67012,530330234032014,-122.128786,-122.121229,47.578498,47.582665
1_67013,530330234012023,-122.155714,-122.151063,47.579296,47.579887
1_67018,530330234031006,-122.128636,-122.12128,47.57481,47.579
1_67019,530330234012023,-122.155714,-122.151063,47.579296,47.579887
1_67010,530330234032014,-122.128786,-122.121229,47.578498,47.582665
1_38145,530330007002004,-122.300155,-122.297402,47.714211,47.715657
1_81580,530330226041000,-122.169696,-122.163913,47.679411,47.686051
1_76527,530330217004012,-122.246888,-122.243665,47.757432,47.759533
1_67000,530330234033010,-122.119515,-122.115325,47.579507,47.582227
1_31030,530330117002003,-122.289374,-122.288094,47.529686,47.531003
1_31001,530330110021022,-122.296513,-122.290922,47.534852,47.536762
1_81576,530330226035007,-122.167491,-122.164469,47.686037,47.687706
1_81574,530330226035000,-122.167732,-122.164706,47.687547,47.68948
1_81578,530330226041000,-122.169696,-122.163913,47.679411,47.686051
1_81572,530330226035000,-122.167732,-122.164706,47.687547,47.68948
1_23100,530330027001016,-122.324308,-122.322929,47.685071,47.686795
1_81570,530330226034015,-122.170322,-122.164815,47.691789,47.693202
1_7040,530330004022011,-122.350208,-122.344745,47.708011,47.715955
1_31010,530330110021023,-122.294917,-122.289183,47.533058,47.534458
1_81564,530330226032000,-122.170234,-122.164515,47.696823,47.701091
1_81566,530330226032006,-122.167344,-122.164603,47.697278,47.698345
1_81568,530330226032013,-122.170222,-122.164648,47.6932,47.696936
1_23115,530330027001021,-122.322933,-122.321582,47.684611,47.685318
1_35295,530330019001005,-122.327422,-122.327138,47.701353,47.703169
1_23110,530330036001001,-122.322929,-122.318692,47.681946,47.685071
1_35297,530330019001005,-122.327422,-122.327138,47.701353,47.703169
1_38110,530330002002013,-122.297722,-122.296315,47.719283,47.7211
1_35293,530330019001005,-122.327422,-122.327138,47.701353,47.703169
1_35290,530330012004010,-122.328636,-122.32315,47.703139,47.708627
1_61313,530330300062013,-122.313377,-122.308093,47.317819,47.318758
1_61310,530330302021000,-122.315969,-122.313358,47.3187,47.322401
1_31060,530330117002002,-122.292261,-122.287161,47.521448,47.532185
1_38100,530330002002012,-122.299122,-122.296337,47.721091,47.722919
1_61300,530330302025004,-122.316019,-122.31319,47.32238,47.326026
1_31070,530330117003024,-122.287174,-122.285896,47.521385,47.523734
1_23170,530330006005006,-122.326783,-122.323488,47.714061,47.71949
1_22099,530330107011008,-122.365598,-122.362898,47.54643,47.550121
1_22090,530330107011009,-122.36435,-122.36299,47.550107,47.551924
1_7080,530330013002007,-122.347385,-122.344687,47.704325,47.705058
1_31050,530330117002002,-122.292261,-122.287161,47.521448,47.532185
1_23150,530330006005001,-122.324151,-122.323572,47.719484,47.722312
1_22070,530330107011001,-122.364327,-122.362965,47.551916,47.553733
1_37010,530330027003013,-122.335015,-122.331596,47.683423,47.685104
1_13670,530330033005017,-122.376843,-122.376513,47.675996,47.676443
1_84940,530330232012007,-122.143069,-122.142404,47.617036,47.619394
1_68495,530330323091019,-122.134709,-122.132593,47.678586,47.682208
1_68496,530330323091014,-122.13503,-122.134658,47.677658,47.678605
1_35231,530330002002014,-122.299106,-122.297703,47.719289,47.721109
1_35230,530330001005006,-122.296337,-122.294162,47.719277,47.721091
1_68490,530330233003000,-122.137038,-122.132182,47.606535,47.609834
1_13660,530330033005000,-122.377845,-122.376765,47.677709,47.679527
1_61340,530330303141007,-122.322964,-122.313387,47.300667,47.311667
1_61342,530330303141008,-122.314822,-122.313407,47.304286,47.306109
1_35235,530330002002013,-122.297722,-122.296315,47.719283,47.7211
1_35233,530330002002004,-122.307327,-122.301827,47.719314,47.722981
1_68498,530330228033007,-122.132298,-122.127058,47.642512,47.646063
1_68480,530330233003000,-122.137038,-122.132182,47.606535,47.609834
1_23180,530330006005015,-122.326108,-122.323435,47.714044,47.715858
1_22050,530330108003002,-122.364257,-122.362898,47.557465,47.559282
1_61332,530330303131004,-122.313393,-122.30344,47.3116,47.315159
1_61330,530330303131004,-122.313393,-122.30344,47.3116,47.315159
1_61336,530330303131004,-122.313393,-122.30344,47.3116,47.315159
1_61335,530330303131004,-122.313393,-122.30344,47.3116,47.315159
1_61338,530330303131004,-122.313393,-122.30344,47.3116,47.315159
1_68470,530330232011011,-122.135578,-122.132251,47.609816,47.612306
1_68474,530330236034006,-122.146396,-122.143019,47.609855,47.613487
1_68471,530330232011011,-122.135578,-122.132251,47.609816,47.612306
1_68472,530330232011008,-122.142896,-122.135578,47.609827,47.613441
1_61320,530330302021001,-122.323392,-122.313368,47.315159,47.322403
1_61390,530330303052016,-122.376833,-122.371565,47.313066,47.322442
1_33120,530330106005024,-122.393874,-122.392486,47.546752,47.548579
1_22030,530330099002023,-122.364235,-122.362875,47.559274,47.561091
1_82680,530330222024001,-122.218373,-122.207755,47.718472,47.722863
1_82687,530330219031035,-122.187632,-122.185281,47.715043,47.718406
1_33130,530330106005024,-122.393874,-122.392486,47.546752,47.548579
1_37040,530330017011014,-122.360664,-122.357983,47.690609,47.692447
1_35270,530330002005009,-122.314044,-122.312672,47.719436,47.721231
1_82670,530330222024000,-122.210488,-122.20777,47.721609,47.723131
1_61380,530330303052016,-122.376833,-122.371565,47.313066,47.322442
1_22010,530330099002019,-122.365492,-122.362875,47.561083,47.564727
1_33100,530330106004013,-122.396462,-122.39303,47.539914,47.543157
1_61378,530330303052010,-122.371601,-122.366226,47.315185,47.320013
1_7010,530330004022004,-122.349505,-122.344938,47.71957,47.721402
1_82660,530330222024000,-122.210488,-122.20777,47.721609,47.723131
1_37020,530330027003010,-122.336767,-122.334564,47.685421,47.686917
1_35250,530330002002008,-122.309105,-122.307273,47.719363,47.721213
1_33110,530330106004003,-122.394345,-122.392538,47.545846,47.54677
1_61368,530330303042006,-122.322956,-122.32161,47.288955,47.289724
1_7000,530330004022000,-122.347378,-122.344968,47.7223,47.723239
1_82650,530330222024001,-122.218373,-122.207755,47.718472,47.722863
1_69920,530330221024003,-122.229089,-122.223053,47.733202,47.737778
1_85921,530330299012000,-122.293322,-122.286663,47.329396,47.33492
1_85922,530330299012000,-122.293322,-122.286663,47.329396,47.33492
1_77998,530330323193015,-122.156413,-122.15286,47.757284,47.761511
1_85924,530330299012005,-122.293905,-122.293122,47.326767,47.32947
1_77999,530330323193023,-122.155545,-122.152772,47.754474,47.757284
1_12712,530330078002024,-122.290479,-122.2894,47.607939,47.609264
1_69928,530330221024001,-122.228945,-122.227812,47.739194,47.740557
1_13840,530330058022003,-122.380507,-122.37617,47.633579,47.648471
1_74161,530330219034004,-122.178895,-122.175582,47.726746,47.729098
1_37180,530330096004010,-122.386323,-122.385032,47.586766,47.588044
1_85916,530330299012000,-122.293322,-122.286663,47.329396,47.33492
1_85918,530330299012000,-122.293322,-122.286663,47.329396,47.33492
1_33150,530330106005020,-122.393772,-122.392409,47.550264,47.552189
1_29130,530330042003039,-122.292849,-122.289221,47.661121,47.661853
1_68405,530330228033004,-122.127077,-122.122947,47.642259,47.646063
1_68404,530330228033007,-122.132298,-122.127058,47.642512,47.646063
1_68403,530330229023000,-122.110966,-122.107902,47.646088,47.649433
1_68402,530330228033023,-122.135896,-122.132298,47.638135,47.642524
1_68401,530330228033006,-122.130594,-122.127039,47.64251,47.644901
1_68400,530330232013000,-122.134958,-122.132369,47.625588,47.62789
1_12720,530330078002028,-122.292596,-122.291526,47.607958,47.608467
1_74155,530330236012021,-122.174763,-122.169391,47.603057,47.605883
1_68409,530330228033013,-122.142922,-122.134616,47.637904,47.646017
1_68408,530330228033020,-122.137687,-122.132327,47.635029,47.638152
1_74154,530330323232004,-122.116872,-122.1016,47.692874,47.696604
1_68407,530330228032010,-122.124335,-122.114278,47.646056,47.651576
1_74151,530330323232004,-122.116872,-122.1016,47.692874,47.696604
1_68406,530330228031000,-122.132451,-122.12761,47.64969,47.654489
1_74152,530330323232004,-122.116872,-122.1016,47.692874,47.696604
1_74150,530330219063012,-122.17563,-122.16743,47.730351,47.733357
1_29120,530330041005001,-122.287182,-122.285935,47.661259,47.661967
1_33140,530330106005021,-122.393821,-122.392432,47.548561,47.550277
1_69940,530330221022000,-122.239391,-122.232712,47.739856,47.748111
1_68410,530330232013005,-122.137677,-122.132392,47.621556,47.62457
1_85944,530330299012007,-122.29327,-122.282894,47.32315,47.329499
1_85946,530330299011002,-122.287762,-122.281348,47.327666,47.329416
1_85947,530330300052018,-122.298185,-122.296253,47.329543,47.331124
1_85942,530330299012007,-122.29327,-122.282894,47.32315,47.329499
1_82878,530330219031021,-122.187256,-122.181488,47.711054,47.718401
1_22009,530330099002017,-122.364369,-122.363312,47.564725,47.566536
1_74180,530330219032000,-122.179117,-122.175584,47.723414,47.726166
1_33170,530330105003006,-122.394983,-122.393605,47.555651,47.557564
1_68423,530330228033037,-122.132327,-122.130594,47.638152,47.642524
1_69950,530330221022000,-122.239391,-122.232712,47.739856,47.748111
1_85958,530330298025008,-122.280846,-122.278287,47.337934,47.338607
1_68420,530330232013006,-122.135344,-122.132401,47.621466,47.623334
1_85956,530330298025013,-122.287378,-122.283578,47.334893,47.33709
1_68427,530330228033037,-122.132327,-122.130594,47.638152,47.642524
1_68426,530330228033005,-122.130604,-122.125222,47.639623,47.642745
1_85954,530330299013006,-122.286788,-122.281421,47.332595,47.334903
1_68425,530330228033037,-122.132327,-122.130594,47.638152,47.642524
1_68424,530330228033005,-122.130604,-122.125222,47.639623,47.642745
1_13830,530330058022003,-122.380507,-122.37617,47.633579,47.648471
1_85950,530330299013006,-122.286788,-122.281421,47.332595,47.334903
1_12700,530330078003023,-122.290432,-122.289345,47.610408,47.611634
1_33160,530330105003015,-122.395015,-122.393644,47.553954,47.555662
1_85949,530330300061000,-122.297454,-122.294386,47.325445,47.329559
1_80862,530330306001008,-122.214061,-122.209581,47.313462,47.315411
1_85948,530330299013004,-122.286671,-122.280165,47.330456,47.334876
1_82810,530330238043014,-122.193626,-122.190818,47.610052,47.611996
1_74120,530330219062017,-122.167479,-122.164022,47.730351,47.732146
1_85960,530330298025002,-122.27855,-122.270804,47.338273,47.341835
1_68435,530330232012002,-122.133087,-122.132403,47.619764,47.620587
1_85962,530330298025002,-122.27855,-122.270804,47.338273,47.341835
1_68438,530330232012012,-122.136316,-122.132407,47.616998,47.618739
1_85964,530330298023001,-122.286633,-122.275977,47.343363,47.350634
1_85966,530330298023001,-122.286633,-122.275977,47.343363,47.350634
1_85959,530330298025011,-122.284819,-122.280768,47.33709,47.338294
1_33190,530330105005007,-122.394914,-122.393518,47.559351,47.561171
1_74111,530330323223014,-122.110546,-122.101054,47.714448,47.718799
1_74110,530330219041004,-122.16407,-122.155929,47.72251,47.729992
1_85972,530330298023009,-122.292468,-122.285699,47.343326,47.349264
1_85970,530330298023009,-122.292468,-122.285699,47.343326,47.349264
1_85976,530330300041007,-122.301668,-122.299876,47.343386,47.345038
1_35400,530330007003001,-122.307273,-122.304531,47.717527,47.719363
1_85974,530330300041003,-122.296778,-122.294614,47.343344,47.34567
1_68440,530330232011000,-122.136122,-122.13238,47.615202,47.617021
1_33180,530330105003006,-122.394983,-122.393605,47.555651,47.557564
1_13890,530330058022020,-122.374143,-122.371091,47.628125,47.630349
1_76490,530330204024011,-122.291893,-122.290788,47.762747,47.764118
1_74140,530330219063012,-122.17563,-122.16743,47.730351,47.733357
1_82830,530330238042011,-122.201554,-122.198796,47.610128,47.612004
1_74142,530330323232004,-122.116872,-122.1016,47.692874,47.696604
1_74144,530330323231009,-122.11182,-122.110978,47.700807,47.703357
1_74147,530330323232000,-122.119359,-122.104594,47.696505,47.699763
1_74146,530330323232000,-122.119359,-122.104594,47.696505,47.699763
1_84970,530330232013004,-122.143101,-122.137618,47.620884,47.627715
1_69900,530330222011009,-122.229187,-122.22241,47.728984,47.730386
1_29110,530330041004008,-122.284763,-122.279377,47.661264,47.664893
1_74130,530330219063012,-122.17563,-122.16743,47.730351,47.733357
1_82841,530330227032015,-122.186236,-122.185627,47.668181,47.669352
1_74135,530330219063012,-122.17563,-122.16743,47.730351,47.733357
1_69910,530330222011003,-122.229104,-122.227296,47.732756,47.733303
1_35420,530330007002001,-122.301866,-122.300297,47.717857,47.719314
1_68463,530330228031000,-122.132451,-122.12761,47.64969,47.654489
1_80820,530330292031023,-122.238689,-122.237338,47.386654,47.388482
1_68462,530330228031006,-122.133907,-122.13233,47.648195,47.64975
1_68460,530330232011004,-122.142949,-122.132315,47.612208,47.61525
1_81704,530330321031044,-122.036404,-122.032567,47.533954,47.537868
1_81703,530330322032005,-122.046009,-122.035438,47.59174,47.601851
1_29100,530330041004008,-122.284763,-122.279377,47.661264,47.664893
1_13870,530330058022024,-122.376452,-122.373248,47.629865,47.632235
1_12790,530330087001024,-122.306333,-122.30503,47.606163,47.60717
1_81718,530330322143006,-122.035463,-122.024499,47.588141,47.595471
1_81716,530330322143006,-122.035463,-122.024499,47.588141,47.595471
1_81714,530330322111013,-122.035567,-122.034483,47.582326,47.583174
1_81713,530330322085000,-122.035719,-122.027078,47.573859,47.582625
1_41740,530330109002089,-122.317928,-122.316099,47.547056,47.547928
1_81722,530330322143002,-122.035461,-122.031774,47.595441,47.597533
1_75210,530330003002001,-122.338076,-122.336964,47.73231,47.734133
1_81728,530330322141005,-122.035479,-122.019314,47.601659,47.616677
1_81724,530330322141018,-122.035514,-122.030147,47.601736,47.608395
1_81726,530330322141010,-122.035466,-122.03013,47.608271,47.609234
1_41750,530330109002092,-122.316125,-122.313929,47.546012,47.546989
1_81731,530330322085000,-122.035719,-122.027078,47.573859,47.582625
1_81733,530330322111009,-122.034484,-122.031857,47.580987,47.583718
1_75200,530330003002005,-122.341337,-122.340725,47.732309,47.73413
1_81738,530330322112006,-122.027596,-122.018158,47.574948,47.580805
1_81737,530330322113004,-122.022343,-122.018678,47.572044,47.575196
1_81735,530330322085003,-122.032244,-122.021835,47.569855,47.57834
1_12770,530330087001016,-122.303786,-122.302767,47.606887,47.608009
1_81739,530330322085020,-122.033304,-122.023957,47.560875,47.570042
1_75230,530330003001007,-122.331579,-122.330226,47.732281,47.734114
1_81741,530330322113001,-122.02481,-122.01396,47.567435,47.576
1_81745,530330322122011,-122.025083,-122.021501,47.560537,47.562631
1_81743,530330322085020,-122.033304,-122.023957,47.560875,47.570042
1_81749,530330322122013,-122.025129,-122.018171,47.554767,47.561478
1_12780,530330087001025,-122.303787,-122.302767,47.606161,47.606887
1_75220,530330003001009,-122.334277,-122.332775,47.73048,47.734135
1_81751,530330322084000,-122.03072,-122.021284,47.550622,47.559013
1_82800,530330238011002,-122.19082,-122.187472,47.604568,47.610054
1_81755,530330323133016,-122.103297,-122.100274,47.673158,47.675672
1_41780,530330104024021,-122.313475,-122.312291,47.553436,47.554757
1_38270,530330025001002,-122.305718,-122.301454,47.688526,47.690294
1_81758,530330323092042,-122.118869,-122.116206,47.672389,47.673885
1_75255,530330003001025,-122.324191,-122.323517,47.723093,47.731528
1_13800,530330058022003,-122.380507,-122.37617,47.633579,47.648471
1_75256,530610419052003,-122.271199,-122.266029,47.905706,47.907529
1_75257,530610419011002,-122.276876,-122.271647,47.913337,47.91481
1_75251,530610413042013,-122.28472,-122.260722,47.922078,47.934179
1_76420,530330215002014,-122.26387,-122.261788,47.758277,47.759292
1_81762,530330323134000,-122.100148,-122.093674,47.667038,47.671805
1_75253,530610413042013,-122.28472,-122.260722,47.922078,47.934179
1_81760,530330323184007,-122.035482,-122.024523,47.616536,47.622508
1_69960,530330221022001,-122.242177,-122.237128,47.740587,47.746481
1_69970,530330221013003,-122.247547,-122.244587,47.73916,47.740743
1_38280,530330025001011,-122.303648,-122.301636,47.687051,47.688541
1_74190,530330219032005,-122.179392,-122.175569,47.720396,47.72344
1_13810,530330058022003,-122.380507,-122.37617,47.633579,47.648471
1_75247,530610419011001,-122.282312,-122.271642,47.914719,47.9242
1_81775,530330323181018,-122.055249,-122.030049,47.63163,47.642091
1_12760,530330088002006,-122.301478,-122.300162,47.608002,47.609014
1_75240,530330003001005,-122.328881,-122.325146,47.730448,47.734093
1_75249,530610413042008,-122.293234,-122.277389,47.924515,47.944334
1_41760,530330104021020,-122.313499,-122.31232,47.549524,47.551244
1_69980,530330221013006,-122.250599,-122.247171,47.737942,47.740768
1_38290,530330025001019,-122.303324,-122.3018,47.686252,47.68768
